date_fin,date_debut,niveau_perturbation,typologie,voie,maitre_ouvrage,statut,identifiant,impact_circulation,geo_shape,objet,precision_localisation,cp_arrondissement,numero_stv,description,coordinates,duree(day)
2023-12-29,2021-01-29,1.0,3.0,bd des Capucines /rue de la Chaussée d'Antin,Pathé,2,CP001828,RESTREINTE,"[[[2.3341463298238345, 48.87099769394828], [2.3335342883236723, 48.87086990608287], [2.333483657887841, 48.87100925859056], [2.333673178805307, 48.87104621996545], [2.3338640063353426, 48.8710734574379], [2.33394076317491, 48.871135751156146], [2.333747910819046, 48.87154871284911], [2.333768791234701, 48.8716083168636], [2.333757484336693, 48.871646326619214], [2.333751571518258, 48.87168555532487], [2.333820087315403, 48.871687126497385], [2.3341463298238345, 48.87099769394828]]]",REHABILITATION_IMMEUBLE,"n°2/4,n°1 au n°3bis",75009,11,,"[2.333851122649456, 48.87117272702831]",1064.0
2022-08-26,2022-06-20,2.0,1.0,CF rues Menilmontant / Pyrennées,STV N-E,2,CP002336,RESTREINTE,"[[[2.394290054137252, 48.87006785055296], [2.3944384378254258, 48.87008716185601], [2.394531574743592, 48.870018626936684], [2.3945598453023695, 48.87000687261668], [2.394605380027025, 48.86999948825074], [2.394642151998166, 48.87000110237798], [2.3946933276796996, 48.86994282517729], [2.3946588795037482, 48.86992742249921], [2.3946468484821164, 48.8699073738988], [2.394649212322388, 48.86989025349291], [2.39467923472841, 48.869851857064155], [2.3945335549596187, 48.86984826484513], [2.3944883653323425, 48.86988801175779], [2.394424631037502, 48.86990958097054], [2.3943567414308924, 48.86991637640713], [2.394271445561936, 48.86999304040967], [2.394297182033323, 48.87001315840287], [2.3943055893313843, 48.87003461594679], [2.3942900596690593, 48.87006737483197], [2.394290054137252, 48.87006785055296]]]",REAMENAGEMENT_VOIRIE,"116 à 118 rue Menilmontant
268 à 274 rue des Pyrennées",75020,10,Modification des oreilles du carrefour,"[2.3944811045708643, 48.869966144236315]",67.0
2022-12-16,2022-10-27,1.0,1.0,bd Ornano,Mission Vélo,2,CP002397,RESTREINTE,"[[[2.3446473722014765, 48.897430999205554], [2.3449072139777676, 48.89748610115611], [2.346080961415589, 48.89608340354247], [2.345850123842081, 48.89598820262875], [2.3446433009383116, 48.89743097692664], [2.3446473722014765, 48.897430999205554]]]",REAMENAGEMENT_VOIRIE,Entre Place Albert Kahn et rue Belliard,75018,9,pérennisation piste cyclable,"[2.3453701237043947, 48.89674664790295]",50.0
2023-02-17,2023-01-09,2.0,2.0,RIVOLI,Fraicheur de Paris,1,CP002428,RESTREINTE,"[[[2.333913085093659, 48.863547446242194], [2.333960369021329, 48.863516299694616], [2.333787429096577, 48.86327690842816], [2.3334976947417756, 48.86337142825862], [2.3335457877101775, 48.863389780163324], [2.333736295310522, 48.86332706996871], [2.33391163693747, 48.86354791393694], [2.333913085093659, 48.863547446242194]]]",RACCORDEMENT_RESEAU,rue de Rivoli angle rue de l'Echelle,75001,11,Raccordement Client 184 Rivoli,"[2.333784117263437, 48.86339098836466]",39.0
2022-11-22,2022-11-21,2.0,3.0,Rue Vésale,GDG SCIPION,2,CP002412,RESTREINTE,"[[[2.35356563064097, 48.83839322710113], [2.3535956429173823, 48.83835674373138], [2.353008507486518, 48.83814607046187], [2.35297920970242, 48.83818303332208], [2.35356563064097, 48.83839322710113]]]",REHABILITATION_IMMEUBLE,Entre le 2 et le 8 rue Vésale,75005,12,Base vie de 21 modules pour gros travaux de réhabilitation du bâtiment,"[2.3532870207693475, 48.83826968153002]",1.0
2022-11-18,2017-07-01,2.0,2.0,Bd Haussmann,EOLE,2,CP000442,RESTREINTE,"[[[2.322881182230636, 48.87440292430693], [2.322884693425123, 48.874445889427435], [2.3238426347286776, 48.874314415789115], [2.3238628385118822, 48.874325266224574], [2.3238573767859667, 48.87443259851544], [2.3238899269843416, 48.874432782368594], [2.323899841312721, 48.87429595080958], [2.3239015435285917, 48.87426848380335], [2.3239912652976913, 48.87425288605297], [2.3244723899366377, 48.87417776342435], [2.3244594209450606, 48.87413269627761], [2.3228778817544082, 48.8743438559033], [2.322881182230636, 48.87440292430693]]]",TRAVAUX_OUVRAGE,entre rue de l'Arcade et rue d'Anjou,75008,9,Prolongement du RER E - Puits Pasquier,"[2.323575149071294, 48.87429944518452]",1966.0
2022-08-31,2019-10-12,1.0,1.0,Av Victoria,DCPA,4,CP001516,RESTREINTE,"[[[2.348194904588667, 48.85758814300805], [2.3485386128620815, 48.85749840321287], [2.3485077415143567, 48.85744033853477], [2.348163959147377, 48.857536027046024], [2.348194904588667, 48.85758814300805]]]",REHABILITATION_IMMEUBLE,entre la rue Adolphe Adam et la place du Châtelet.,75004,11,Réhabilitation du Théâtre de la Ville,"[2.3483539599151326, 48.857514966182336]",1054.0
2022-09-30,2020-01-06,2.0,3.0,Rue du Poteau,Immobilière  3F,2,CP001565,RESTREINTE,"[[[2.3376812938447, 48.897636979456934], [2.3377305108231776, 48.89759799006167], [2.3378748852580893, 48.89745483164698], [2.33781378020052, 48.89743545790621], [2.3376236007844913, 48.897633090982154], [2.3376812938447, 48.897636979456934]]]",CONSTRUCTION_IMMEUBLE,N°106,75018,9,,"[2.337752843166672, 48.89753715687948]",998.0
2023-01-25,2021-03-23,2.0,3.0,avenue du Maine,Préfecture de Police,2,CP001887,RESTREINTE,"[[[2.3231522953758335, 48.83635600956667], [2.3232835638833933, 48.836379358867994], [2.323331827236553, 48.83627136031913], [2.3233965988490453, 48.83628005579343], [2.3235196359965484, 48.835965455814204], [2.3233199462532954, 48.835936961128596], [2.32315231081369, 48.836354820686516], [2.323154097706643, 48.83635601976542], [2.3231522953758335, 48.83635600956667]]]",REHABILITATION_IMMEUBLE,Du N°112 au N°116,75014,12,Travaux de réhabilitation du Commissariat du 14ème,"[2.323335607738174, 48.836147198982815]",673.0
2022-11-11,2022-10-04,2.0,1.0,Rue du château d'eau,MDP-DVD-STV,2,CP002388,IMPASSE,"[[[2.3545619925186947, 48.872834594499245], [2.355772394497173, 48.87234992902194], [2.3557364069336746, 48.87229873746592], [2.3545342429007317, 48.87277539524779], [2.3545619925186947, 48.872834594499245]]]",REAMENAGEMENT_VOIRIE,Entre le bd Strasbourg et la rue du Fbg St Denis,75010,11,Corona Piétons,"[2.3551442861681933, 48.87256749161445]",38.0
2023-08-23,2022-03-14,2.0,3.0,Rue Jacques Louvel Tessier,VL REMOV C,2,CP002245,RESTREINTE,"[[[[2.370578594762428, 48.87136757282985], [2.3705931603530024, 48.87131996654685], [2.370309727478914, 48.87122974178916], [2.3702550581179356, 48.87127624761277], [2.370578594762428, 48.87136757282985]]], [[[2.3705931603530024, 48.87131996654685], [2.3705945727630264, 48.87132041644783], [2.370593615943774, 48.87131847963958], [2.3705931603530024, 48.87131996654685]]], [[[2.3705945727630264, 48.87132041644783], [2.3705947950104798, 48.87132086548658], [2.370596004192974, 48.871320871844816], [2.3705945727630264, 48.87132041644783]]]]",REHABILITATION_IMMEUBLE,Du 24 au 26,75010,11,,"[2.3704290304692535, 48.871297381775555]",527.0
2022-11-30,2022-05-09,2.0,2.0,bd Haussmann,Eau de Paris,2,CP002303,RESTREINTE,"[[[[2.3273433647302344, 48.873827454524964], [2.3275091254208573, 48.87382130897935], [2.3274850635063022, 48.87374894154183], [2.3272719509474857, 48.87377074195484], [2.3272012668934527, 48.87384331260701], [2.327244059542448, 48.873881624858015], [2.3273433647302344, 48.873827454524964]]], [[[2.3275091254208573, 48.87382130897935], [2.3275093708578307, 48.87382204601793], [2.3275105713057056, 48.87382125504791], [2.3275091254208573, 48.87382130897935]]]]",ENTRETIEN_RESEAU,"Au N°70, angle rue du Havre",75009,11,Renouvellement de conduite Eau Potable- Branchement Secours Incendie,"[2.3273535234448857, 48.87380458679646]",205.0
2022-11-14,2022-10-17,1.0,2.0,avenue Simon Bolivar,RTE,2,CP002399,SENS_UNIQUE,"[[[2.380668413029417, 48.87618376995754], [2.381008198862047, 48.8761260401464], [2.3809131522430076, 48.876029571854055], [2.3806525754158594, 48.87610040621448], [2.380668422503875, 48.87618297319786], [2.380668413029417, 48.87618376995754]]]",RACCORDEMENT_RESEAU,Angle Botzaris,75019,10,Liaison Souterraine Buttes Chaumont-Romainville,"[2.380818975206286, 48.87610992306607]",28.0
2023-12-29,2012-01-01,2.0,3.0,Secteur quai d'Ivry,SEMAPA,2,CP000139,RESTREINTE,"[[[2.3860404109399274, 48.827260459509624], [2.3890097338621885, 48.82510049591564], [2.381913601308459, 48.82268480304112], [2.37972501346501, 48.824789551026136], [2.3825605342736855, 48.82574947645587], [2.3860404109399274, 48.827260459509624]]]",REAMENAGEMENT_SECTEUR,,75013,14,,"[2.3842844398277654, 48.824945580960076]",4380.0
2022-09-30,2020-12-15,2.0,3.0,rue du Professeur Gosset,SCCV Les Sources,2,CP001815,RESTREINTE,"[[[2.346739958066636, 48.90139409090215], [2.347403549201458, 48.901395024037015], [2.347428546496916, 48.90134953258954], [2.3467162063282077, 48.90134028122995], [2.346739958066636, 48.90139409090215]]]",CONSTRUCTION_IMMEUBLE,n°48,75018,9,,"[2.3470628813286227, 48.901369370400175]",654.0
2023-03-31,2021-02-11,,3.0,Rue Bassano,DIOR,2,CP001840,,"[[[2.300177099535803, 48.87179744424186], [2.300177083550987, 48.87179863398033], [2.3002423429815932, 48.87177403083425], [2.3000338700130114, 48.871450387179046], [2.299938127929378, 48.87146172468321], [2.300177099535803, 48.87179744424186]]]",REHABILITATION_IMMEUBLE,Entre Champs Elysées et Vernet,75008,9,Curage du 11/02/21 au 30/06/21,"[2.300093157220532, 48.87161455097908]",778.0
2022-09-05,2022-07-04,2.0,1.0,Place Auguste Métivier,MDP - Mission vélo,2,CP002351,RESTREINTE,"[[[2.3877139604079116, 48.86307027262085], [2.3878093839177716, 48.862912399114244], [2.387726102236618, 48.86272945412821], [2.387356870653992, 48.862647041868996], [2.386903534828548, 48.86279771385596], [2.3868768216331886, 48.862993515943614], [2.3873051804083913, 48.863237278557435], [2.387313347832482, 48.863234635832875], [2.3877139604079116, 48.86307027262085]]]",REAMENAGEMENT_VOIRIE,Carrefour Ménilmontant / Gambetta / République,75020,10,Travaux GRDF + Pérennisation piste cyclable,"[2.387347460722972, 48.86292374120904]",63.0
2022-12-31,2021-05-10,2.0,3.0,rue Saint Lazare,SCI 82 Saint Lazare,2,CP001948,RESTREINTE,"[[[2.329529848493159, 48.87591877953037], [2.329383971339554, 48.87590130576924], [2.3293740810672072, 48.875969065815475], [2.3295199876755808, 48.87598416010432], [2.329518383067012, 48.87596868430935], [2.329529848493159, 48.87591877953037]]]",REHABILITATION_IMMEUBLE,n°82,75009,11,,"[2.32945060512349, 48.87594308372124]",600.0
2023-07-31,2022-08-29,2.0,2.0,Boulevard Bourdon,RATP,2,CP002375,RESTREINTE,"[[[[2.367259850321148, 48.85100977694048], [2.367520432184751, 48.85163044628221], [2.367720517609806, 48.85159198347984], [2.3674312167162777, 48.85096505251967], [2.367259850321148, 48.85100977694048]]], [[[2.367520432184751, 48.85163044628221], [2.3675166784477883, 48.85163116840643], [2.3675207447794797, 48.85163118990146], [2.367520432184751, 48.85163044628221]]]]",TRAVAUX_OUVRAGE,du 27 au 31,75004,11,Création d'une nouvelle ventilation pour le Métro,"[2.3674862059539867, 48.85130586750491]",336.0
2023-05-26,2022-11-07,2.0,2.0,Rue de Bagnolet,Eau de Paris,2,CP002422,SENS_UNIQUE,"[[[2.4058509125314225, 48.86171781231139], [2.4053977301657827, 48.86126801546415], [2.405138901714365, 48.86103710630031], [2.4043787702564092, 48.86033493693953], [2.40434996162208, 48.86033122405705], [2.404267918839584, 48.860252292190005], [2.4042316254878657, 48.860272336849945], [2.405363199000795, 48.86129163959585], [2.4058036388623525, 48.86172570855511], [2.4058509125314225, 48.86171781231139]]]",INSPECTION_ENTRETIEN_RESEAU,Entre la place Saint Blaise et la rue des Balkans,75020,10,Travaux de sécurisation de l'alimentation du réservoir de Charonne,"[2.40501957949788, 48.86095847184923]",200.0
2022-12-09,2022-11-30,1.0,1.0,Avenue de la Bourdonnais,STV-S,2,CP002431,BARRAGE_TOTAL,"[[[2.300436868882115, 48.85738463429441], [2.3005056992992268, 48.85741501847969], [2.3005333782553468, 48.85739471633848], [2.300466712057672, 48.85736434482023], [2.300436868882115, 48.85738463429441]]]",TRAVAUX_URGENCE,Au n° 42,75007,12,Affaissement sur chaussée au niveau du passage piétons,"[2.3004854545129785, 48.85738963874837]",9.0
2024-06-30,2020-06-29,2.0,3.0,rue Marengo,LOUVRE-SAINT HONORE,2,CP001671,RESTREINTE,"[[[2.339184393412102, 48.861658039029976], [2.3390613895856074, 48.86168829374776], [2.339170525908402, 48.86189829527489], [2.3392320575540237, 48.861880788366435], [2.3392883317468085, 48.86185135492416], [2.339184393412102, 48.861658039029976]]]",REHABILITATION_IMMEUBLE,n°1,75001,11,,"[2.339176391503361, 48.8617761419693]",1462.0
2024-03-31,2020-02-21,1.0,1.0,,,2,CP001984,RESTREINTE,"[[[2.362749344991021, 48.89729874701104], [2.356613648667943, 48.89725874500838], [2.356266873601493, 48.90158897317446], [2.3624351362176683, 48.90167212631942], [2.362749344991021, 48.89729874701104]]]",REAMENAGEMENT_SECTEUR,,75018,9,,"[2.3595211317235596, 48.8994568096464]",1500.0
2022-12-31,2021-07-12,2.0,3.0,40 rue des Sts-Pères,SAS 40 rue des Sts Pères,2,CP002113,RESTREINTE,"[[[2.3305087410876553, 48.85470384122318], [2.3305972716671617, 48.8548958307216], [2.3306558083790203, 48.85488368952832], [2.330574247997891, 48.85468380316092], [2.3305087410876553, 48.85470384122318]]]",REHABILITATION_IMMEUBLE,juste avant le bd St Germain,75007,12,,"[2.3305830937444014, 48.85478929337244]",537.0
2022-12-11,2021-11-02,2.0,2.0,222-230 Boulevard de la Villette,RATP ligne 2,2,CP002158,RESTREINTE,"[[[2.366299232998372, 48.88435282951406], [2.3671839337398466, 48.88429207374539], [2.3671713970175596, 48.88413615136192], [2.3667615680136533, 48.88416253813643], [2.366269049854224, 48.88416469145341], [2.366299232998372, 48.88435282951406]]]",TRAVAUX_OUVRAGE,,75019,10,"Renforcement des travées du métro aérien
+ travaux sur les 2 escaliers menant au quais","[2.3667159312952366, 48.88424029147946]",404.0
2023-08-31,2022-01-10,1.0,1.0,Place Valhubert / Quai d'Austerlitz,SAP,2,CP002218,SENS_UNIQUE,"[[[2.366209330158123, 48.84324539464203], [2.3662052644812412, 48.843245373102285], [2.3661814212295167, 48.84319961591614], [2.365419228260475, 48.84367603796608], [2.364938117246942, 48.843778166002735], [2.3651669275945966, 48.84402363766875], [2.366209330158123, 48.84324539464203]]]",TRAVAUX_OUVRAGE,Depuis le 72 Quai d'Austerlitz jusqu'à Place Valhubert,75005,12,travaux du bassin d'Austerlitz,"[2.365475384870553, 48.84368201652438]",598.0
2023-05-02,2022-05-10,2.0,3.0,Rue du Faubourg St Martin / Rue La Fayette,REDMAN,2,CP002321,RESTREINTE,"[[[2.365840995534751, 48.88151476122314], [2.365716934285438, 48.88153154561355], [2.365845881285455, 48.88160837224], [2.3661912728988086, 48.881687141577586], [2.366186059782883, 48.88162048895242], [2.365862312725095, 48.88154183424052], [2.3658421553414652, 48.88151872981292], [2.365840995534751, 48.88151476122314]]]",REHABILITATION_IMMEUBLE,Au N°238 / du 206 au 208,75010,11,Réhabilitation + Construction,"[2.365970844750482, 48.881600082045246]",357.0
2022-11-10,2022-10-19,2.0,1.0,Bd Saint Jacques,Mission vélos,2,CP002404,IMPASSE,"[[[2.3362420971257905, 48.83322414050299], [2.336146531759994, 48.83306248859522], [2.336056708130194, 48.83308884344588], [2.336168542328435, 48.833250586618156], [2.3362420971257905, 48.83322414050299]]]",REAMENAGEMENT_VOIRIE,Traverse entre Tombe Issoire et Faubourg St Jacques,75014,12,Aménagement cyclables et voirie,"[2.3361518628688693, 48.83315436021241]",22.0
2023-01-13,2022-11-21,2.0,2.0,rue de Constantine,Fraicheur de Paris,2,CP002411,BARRAGE_TOTAL,"[[[2.314866437691376, 48.86090307243759], [2.314992778498425, 48.860894277850534], [2.3148926746963876, 48.86000494663854], [2.314780870731935, 48.860005496352855], [2.3148667622418446, 48.86074126570166], [2.314884907528557, 48.860869864407746], [2.314866453337404, 48.86090188268543], [2.314866437691376, 48.86090307243759]]]",CREATION_RESEAUX,entre rue St Dominique et rue de l'Université,75007,12,Raccordement client et extension de réseau,"[2.314887587217051, 48.86044952159968]",53.0
2024-12-30,2022-11-28,2.0,2.0,av. de l'Observatoire,RATP,2,CP002414,RESTREINTE,"[[[2.3369469747875966, 48.83893101034744], [2.337005012780436, 48.83890277714122], [2.336849785862418, 48.83877817818425], [2.3367559293691897, 48.83878836568384], [2.3367251987899893, 48.83879533446511], [2.3367489948365208, 48.83919166628412], [2.3368535593301885, 48.8391898662884], [2.336836852180698, 48.838944677333075], [2.336946989923013, 48.83892982056896], [2.3369469747875966, 48.83893101034744]]]",TRAVAUX_OUVRAGE,av; de l'Observatoire angle Henri Barbusse,75014,12,Création d'une nouvelle sortie,"[2.336818469377529, 48.83895642178711]",763.0
2023-04-30,2021-04-06,2.0,3.0,rue Dareau,RIVP,2,CP001891,RESTREINTE,"[[[2.3377176418420014, 48.83141050149967], [2.3377879600792495, 48.83142162757378], [2.3378170992491722, 48.83136810444416], [2.3377947168866107, 48.83132147124956], [2.3373307808305195, 48.83112915370966], [2.3372350016772074, 48.831166616106195], [2.3374417753310595, 48.83125222547996], [2.337428645630312, 48.83126413329172], [2.3377176418420014, 48.83141050149967]]]",REHABILITATION_IMMEUBLE,18 au 24,75014,12,Démolition et  reconstruction,"[2.3375635009286895, 48.83127720631899]",754.0
2022-08-31,2021-02-08,2.0,2.0,27 rue du Moulinet,RTE,2,CP001834,RESTREINTE,"[[[2.355071667012947, 48.8269241542309], [2.3546537391207543, 48.82679625702399], [2.3546237106718517, 48.82683464488532], [2.355021574823157, 48.82695291590173], [2.355071667012947, 48.8269241542309]]]",CONSTRUCTION_IMMEUBLE,,75013,14,,"[2.354840203874579, 48.826876031562875]",569.0
